20011226	1586.97	10088.14	5195.3
20011227	1612.01	10131.31	5213.2
20011228	1625.98	10136.99	5242.4
20011231	1623.6	10021.5	5217.4
20020102	1625.69	10073.4	5218.3
20020103	1653.71	10172.14	5318.8
20020104	1678.67	10259.74	5323.8
20020107	1695.95	10197.05	5293.6
20020108	1704.02	10150.55	5250.4
20020109	1686.2	10094.09	5228.5
20020110	1706.64	10067.86	5190.7
20020111	1704.07	9987.53	5198.6
20020114	1731.52	9891.42	5113.5
20020115	1694.48	9924.15	5166
20020116	1674.54	9712.27	5127.6
20020117	1660.51	9850.04	5138.4
20020118	1661.75	9771.85	5126.8
20020121	1671.51	9742.825	5138.5
20020122	1663.18	9713.8	5149.2
20020122	1664.77	9722.38	5164.9
20020123	1666.36	9730.96	5180.6
20020124	1662.98	9796.07	5233.1
20020125	1730.83	9840.08	5193
20020128	1772.9	9865.75	5223.6
20020129	1771.24	9618.24	5131.4
20020130	1755.61	9762.86	5089.3
20020131	1786.89	9920	5164.8
20020201	1781.42	9907.26	5189.7
20020204	1758.15	9687.09	5167.3
20020205	1727.63	9685.43	5093.4
20020206	1748.61	9653.39	5073.8
20020207	1717.11	9625.44	5127
20020208	1736.42	9744.24	5128.1
20020211	1740.61	9884.78	5161.8
20020212	1757.62	9863.74	5135.7
20020213	1766.125	9989.67	5153.9
20020214	1774.63	10001.99	5208.7
20020215	1768.27	9903.04	5182.5
20020218	1760.74	9824.09	5154.3
20020219	1742.73	9745.14	5092.5
20020220	1729.35	9941.17	5024.1
20020221	1731.83	9834.68	5073.3
20020222	1690.16	9968.15	5050.8
20020225	1667.67	10145.71	5100.7
20020226	1682.4	10115.26	5139
20020227	1702.37	10127.58	5178.4
20020228	1715.58	10106.13	5101
20020301	1721.52	10368.86	5169
20020304	1808.07	10586.82	5242
20020305	1806.29	10433.41	5214
20020306	1799.59	10574.29	5245.5
20020307	1794.31	10525.37	5282.1
20020308	1798.99	10572.49	5285.7
20020311	1805.1	10611.24	5258.9
20020312	1783.32	10632.35	5252.5
20020313	1785.67	10501.85	5272
20020314	1777.77	10517.14	5261.4
20020315	1778.08	10607.23	5292.7
20020318	1786.3	10577.75	5299.9
20020319	1808.41	10635.25	5316.1
20020320	1801.88	10501.57	5266.9
20020321	1793.87	10479.84	5253.3
20020322	1800.2	10427.67	5250.5
20020325	1798.59	10281.67	5203.6
20020326	1794.11	10353.36	5195.5
20020327	1795.16	10426.91	5214.7
20020328	1803.22	10403.94	5271.8
20020401	1789.09	10362.7	5261.6
20020402	1797.28	10313.71	5251.4
20020403	1782.99	10198.29	5247.8
20020404	1778.18	10235.17	5209.5
20020405	1779.97	10271.64	5233.6
20020408	1765.66	10249.08	5178.6
20020409	1754.26	10208.67	5179.6
20020410	1715.35	10381.73	5229.1
20020411	1740.58	10176.08	5137.4
20020412	1751.75	10190.82	5161
20020415	1757.54	10093.67	5201.4
20020416	1770.05	10301.32	5259.9
20020417	1771.34	10220.78	5263.9
20020418	1747.54	10205.28	5229.4
20020419	1730.82	10257.11	5243.6
20020422	1727.66	10136.43	5221.5
20020423	1740.45	10089.24	5191
20020424	1734.72	10030.43	5218.2
20020425	1727.42	10035.06	5197.5
20020426	1728.32	9910.72	5159
20020429	1712.26	9819.87	5153.9
20020430	1725.37	9946.22	5165.6
20020501	1732.86	10059.63	5125.5
20020502	1740.35	10091.87	5174.1
20020503	1741.01	10006.63	5203.1
20020506	1722.05	9808.04	5161.5
20020507	1720.98	9836.55	5119.9
20020508	1735.43	10141.83	5209.1
20020509	1733.61	10037.42	5197.6
20020510	1735.95	9939.92	5171.2
20020513	1732.79	10109.66	5204.8
20020514	1742.25	10298.14	5239.5
20020515	1747.32	10243.68	5259.1
20020516	1733.48	10289.21	5248.5
20020517	1733.61	10353.08	5218
20020520	1724.57	10229.5	5208.1
20020521	1730.48	10105.71	5197.2
20020522	1737.5	10157.88	5151.9
20020523	1717.78	10216.08	5175.3
20020524	1722.31	10104.26	5169.1
20020527	1715.47	10042.92	5136.3
20020528	1708.63	9981.58	5074.2
20020529	1684.42	9923.04	5083
20020530	1683.43	9911.69	5040.8
20020531	1671.84	9925.25	5085.1
20020603	1673.19	9709.79	5037.1
20020604	1647.76	9687.84	5013.1
20020605	1654	9796.8	4989.1
20020606	1652.46	9624.64	4957.6
20020607	1652.45	9589.67	4920.4
20020610	1664.44	9645.4	4928.2
20020611	1656.56	9517.26	4934.8
20020612	1645.99	9617.71	4851.7
20020613	1639.94	9502.8	4771.9
20020614	1607.77	9474.21	4630.8
20020617	1597.79	9687.42	4756.8
20020618	1600.6	9706.12	4702
20020619	1564.55	9561.57	4652.4
20020620	1574.3	9431.77	4580.3
20020621	1546.25	9253.79	4605.3
20020624	1537.88	9281.82	4541.9
20020625	1565.8	9126.82	4631
20020626	1532.15	9120.11	4531
20020627	1531.59	9269.92	4540.6
20020628	1552.98	9243.26	4656.4
20020701	1550.36	9109.79	4685.8
20020702	1552.73	9007.75	4546.8
20020703	1583.14	9054.97	4392.6
20020704	1598.75	9217.235	4471.2
20020705	1641.53	9379.5	4615.6
20020708	1621.28	9274.9	4601.3
20020709	1645.26	9096.09	4542.9
20020710	1631.94	8813.5	4420.1
20020711	1608.19	8801.53	4230
20020712	1614.09	8684.53	4224.1
20020715	1609.76	8639.19	3994.5
20020716	1585.85	8473.11	4021.9
20020717	1583.3	8542.48	4190.6
20020718	1579.9	8409.49	4297.3
20020719	1560.18	8019.26	4098.3
20020722	1536.14	7784.58	3895.5
20020723	1565.72	7702.34	3858
20020724	1522.8	8191.29	3777.1
20020725	1516.41	8186.31	3965.9
20020726	1494.68	8264.39	4016.6
20020729	1506.36	8711.88	4202.7
20020730	1516.72	8680.03	4180.9
20020731	1508.36	8736.59	4246.2
20020801	1517.01	8506.62	4044.5
20020802	1509.89	8313.13	4075.5
20020805	1482.34	8043.63	3996.4
20020806	1466.75	8274.09	4131
20020807	1494.69	8456.15	4094.4
20020808	1486.81	8712.02	4240.5
20020809	1486.625	8745.45	4322.4
20020812	1486.44	8688.89	4221.6
20020813	1529.03	8482.39	4271.7
20020814	1527.03	8743.31	4171.1
20020815	1531.84	8818.14	4327.5
20020816	1522.6	8778.06	4330
20020819	1533.41	8990.79	4426.8
20020820	1533.61	8872.07	4368.9
20020821	1533.47	8957.23	4364.8
20020822	1542.02	9053.64	4434.7
20020823	1531.9	8872.96	4389.8
20020826	1516.04	8919.01	4419.75
20020827	1509.48	8824.41	4449.7
20020828	1504.9	8694.09	4274
20020829	1490.35	8670.99	4209.3
20020830	1488.5	8663.5	4227.3
20020902	1460.68	8485.775	4180.9
20020903	1454.92	8308.05	4028.6
20020904	1457.48	8425.12	4026.9
20020905	1447.77	8283.7	4011
20020906	1442.58	8427.2	4107.2
20020909	1423.89	8519.38	4062.4
20020910	1447.88	8602.61	4175.5
20020911	1448.48	8581.17	4210.7
20020912	1433.43	8379.41	4084.9
20020913	1432	8312.69	4008
20020916	1442.61	8380.18	4044.3
20020917	1458.47	8207.55	4025.1
20020918	1431.25	8172.45	3865.4
20020919	1439.11	7942.39	3813.5
20020920	1421.03	7986.02	3860.1
20020923	1415.82	7872.15	3739.4
20020924	1377.07	7683.13	3671.1
20020925	1342.62	7841.82	3696.2
20020926	1356.29	7997.12	3850.6
20020927	1373.89	7701.45	3907.2
20020930	1352.3	7591.93	3721.8
20021001	1355.47	7938.79	3797.4
20021002	1355.43	7755.61	3905.2
20021003	1351.98	7717.19	3880.3
20021004	1367.57	7528.4	3813.8
20021007	1378.61	7422.84	3780.9
20021008	1396.51	7501.49	3730.5
20021009	1376.58	7286.27	3742.4
20021010	1357.35	7533.95	3777.3
20021011	1373.69	7850.29	3953.4
20021014	1378.44	7877.4	3931.6
20021015	1429.68	8255.68	4130.3
20021016	1439.05	8036.03	4057.7
20021017	1466.02	8275.04	4170.7
20021018	1461.39	8322.4	4130.5
20021021	1457.71	8538.24	4133.8
20021022	1456.7	8450.16	4118.9
20021023	1463.33	8494.27	4006.9
20021024	1456.9	8317.34	4103.7
20021025	1472.13	8443.99	4051.1
20021028	1477.99	8368.04	4090.5
20021029	1449.93	8368.94	3935.9
20021030	1458.96	8427.41	4002.7
20021031	1463.37	8397.03	4039.7
20021101	1427.6	8517.64	3997
20021104	1430.82	8571.6	4141.5
20021105	1434.04	8678.27	4146.1
20021106	1447.74	8771.01	4103.7
20021107	1426.36	8586.24	4081.3
20021108	1425.91	8537.13	4034.6
20021111	1404.39	8358.95	4015.6
20021112	1405.99	8386	4085
20021113	1394.75	8398.49	4029.4
20021114	1391.16	8542.13	4053.1
20021115	1414.85	8579.09	4091.6
20021118	1397.2	8486.57	4116
20021119	1393.77	8474.78	4096.5
